MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
58913.470860,r,20.135,,limit,,
58913.325787,g,16.478,0.057,negative,,
58912.509363,g,16.483,0.062,negative,,
58912.452230,r,20.632,,limit,,
58911.443110,r,20.324,,limit,,
58911.406030,g,16.492,0.043,negative,,
58908.471860,r,19.165,,limit,,
58908.330336,g,16.495,0.049,negative,,
58908.330336,g,16.495,0.049,negative,,
58906.471440,r,20.265,,limit,,
58906.319907,g,16.491,0.050,negative,,
58905.277951,g,16.504,0.039,negative,,
58904.434282,g,16.511,0.045,negative,,
58903.340451,g,16.489,0.054,negative,,
58900.350613,g,16.502,0.048,negative,,
58899.410278,g,16.463,0.053,negative,,
58898.410903,g,16.506,0.045,negative,,
58894.348669,g,16.495,0.047,negative,,
58891.492560,r,19.966,,limit,,
58891.427026,g,16.486,0.038,negative,,
58886.533020,r,20.208,,limit,,
58886.446065,g,16.459,0.056,negative,,
58883.532940,r,20.062,,limit,,
58883.464583,g,16.518,0.036,negative,,
58880.513810,r,20.708,,limit,,
58880.467616,g,16.474,0.041,negative,,
58877.529745,g,16.507,0.041,negative,,
58877.487940,r,20.777,,limit,,
58874.400776,g,16.506,0.058,negative,,
58871.511080,r,20.361,,limit,,
58871.455359,g,16.497,0.040,negative,,
58866.550637,g,16.505,0.048,negative,,
58862.465787,g,16.488,0.041,negative,,
58862.366180,r,19.432,,limit,,
58859.477440,r,19.888,,limit,,
58859.312450,r,19.128,,limit,,
58855.509977,g,16.481,0.049,negative,,
58852.551630,r,20.700,,limit,,
58852.537998,g,16.502,0.051,negative,,
58851.535093,g,16.480,0.042,negative,,
58849.504595,g,16.508,0.049,negative,,
58846.577740,r,19.850,,limit,,
58846.561482,g,16.510,0.039,negative,,
58837.506794,g,16.496,0.038,negative,,
58837.506343,g,16.503,0.034,negative,,
58837.464460,r,19.911,,limit,,
58836.568681,g,16.482,0.042,negative,,
58834.503940,r,18.923,,limit,,
58833.555752,g,16.545,0.055,negative,,
58833.470600,r,19.456,,limit,,
58831.551725,g,16.503,0.043,negative,,
58831.446850,r,19.339,,limit,,
58828.559086,g,16.512,0.051,negative,,
58823.520347,g,16.469,0.091,negative,,
58805.526018,g,16.514,0.051,negative,,
58802.551181,g,16.505,0.047,negative,,
58799.490210,r,19.336,,limit,,
58792.531875,g,16.481,0.054,negative,,
58789.515046,g,16.465,0.058,negative,,
58785.509810,r,19.750,,limit,,
58779.516181,g,16.472,0.047,negative,,
58695.164792,g,16.432,0.054,negative,,
58692.202708,g,16.466,0.053,negative,,
58686.176470,g,16.492,0.058,negative,,
58679.180393,g,16.494,0.048,negative,,
58676.184653,g,16.480,0.044,negative,,
58673.187778,g,16.453,0.060,negative,,
58670.203519,g,16.498,0.045,negative,,
58670.187000,r,20.052,,limit,,
58667.225430,r,20.389,,limit,,
58667.205567,g,16.475,0.052,negative,,
58661.224884,g,16.479,0.056,negative,,
58661.201670,r,20.578,,limit,,
58658.202998,g,16.481,0.053,negative,,
58658.183170,r,20.708,,limit,,
58654.237847,g,16.486,0.040,negative,,
58654.181830,r,20.513,,limit,,
58651.235170,r,19.754,,limit,,
58651.175243,g,16.489,0.052,negative,,
58648.193380,r,19.761,,limit,,
58648.182801,g,16.481,0.057,negative,,
58645.197222,g,16.473,0.067,negative,,
58642.236550,r,20.487,,limit,,
58642.201620,g,16.500,0.062,negative,,
58639.219329,g,16.487,0.053,negative,,
58639.186040,r,20.784,,limit,,
58636.262072,g,16.479,0.058,negative,,
58633.241551,g,16.480,0.053,negative,,
58633.174580,r,20.672,,limit,,
58628.306480,r,20.536,,limit,,
58628.199607,g,16.484,0.057,negative,,
58622.185394,g,16.521,0.163,negative,,
58619.221181,g,16.496,0.042,negative,,
58616.182070,r,20.001,,limit,,
58612.261539,g,16.480,0.066,negative,,
58612.215150,r,20.848,,limit,,
58609.218461,g,16.492,0.043,negative,,
58606.392535,g,16.492,0.047,negative,,
58606.191280,r,20.870,,limit,,
58601.282685,r,21.163,0.336,positive,,
58601.244282,g,16.500,0.066,negative,,
58597.276134,g,16.490,0.040,negative,,
58594.221829,g,16.491,0.045,negative,,
