MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
60093.451898,g,18.787,0.075,negative,,
60093.406505,r,16.230,0.046,negative,,
60092.261019,r,16.179,0.053,negative,,
60092.237789,g,18.812,0.095,negative,,
60090.352766,r,16.239,0.034,negative,,
60088.384919,r,16.221,0.037,negative,,
60088.306505,g,18.736,0.088,negative,,
60086.335405,r,16.209,0.042,negative,,
60086.260278,g,18.741,0.077,negative,,
60086.237002,g,20.377,,limit,,
60086.191771,r,19.502,,limit,,
60084.412118,r,16.233,0.049,negative,,
60084.342083,g,19.731,,limit,,
60082.398287,g,18.719,0.075,negative,,
60082.363507,r,16.198,0.040,negative,,
60080.259074,g,18.706,0.089,negative,,
60078.408437,r,16.217,0.042,negative,,
60078.345382,g,18.747,0.071,negative,,
60075.325799,r,16.213,0.039,negative,,
60067.423738,r,16.229,0.038,negative,,
60063.471019,r,16.230,0.038,negative,,
60063.426748,g,18.748,0.084,negative,,
60061.403657,g,18.742,0.077,negative,,
60059.446644,r,16.214,0.038,negative,,
60059.363565,g,18.725,0.086,negative,,
60057.471505,g,18.709,0.098,negative,,
60057.398252,r,16.180,0.045,negative,,
60055.423704,g,18.780,0.082,negative,,
60055.403750,r,16.212,0.044,negative,,
60053.431840,r,16.234,0.046,negative,,
60053.389896,g,18.759,0.105,negative,,
60050.448982,r,16.206,0.042,negative,,
60046.368102,r,16.212,0.027,negative,,
60046.285833,g,18.750,0.075,negative,,
60044.408762,r,16.206,0.047,negative,,
60044.321296,g,18.767,0.097,negative,,
60042.430567,r,16.212,0.040,negative,,
60042.409884,g,18.646,0.097,negative,,
60032.383241,r,16.222,0.036,negative,,
60032.310891,g,18.794,0.103,negative,,
60021.476840,r,16.238,0.034,negative,,
60021.345139,g,18.767,0.096,negative,,
60016.429815,r,16.212,0.046,negative,,
60016.406088,g,18.777,0.090,negative,,
59996.435775,g,18.755,0.089,negative,,
59996.410289,r,16.216,0.058,negative,,
59993.469190,g,18.745,0.111,negative,,
59985.492789,r,16.241,0.037,negative,,
