MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
59256.512222,g,20.626,,limit,,
59256.442014,r,17.188,0.057,negative,,
59254.528252,g,20.149,,limit,,
59254.429931,r,17.233,0.068,negative,,
59252.526944,g,20.140,0.196,negative,,
59252.515116,r,17.182,0.063,negative,,
59250.527951,r,17.187,0.050,negative,,
59250.482813,g,20.296,0.293,negative,,
59248.495637,g,20.105,0.272,negative,,
59248.445856,r,17.233,0.046,negative,,
59231.555012,g,20.046,0.172,negative,,
59231.537975,r,17.208,0.045,negative,,
59229.548470,g,19.945,,limit,,
59229.539907,r,17.223,0.063,negative,,
59227.544919,r,17.219,0.048,negative,,
59227.497234,g,19.993,0.261,negative,,
59224.546157,g,20.237,0.258,negative,,
59224.499456,r,17.266,0.063,negative,,
59221.542095,r,17.181,0.071,negative,,
59221.505010,g,19.620,,limit,,
59219.490891,r,17.243,0.048,negative,,
59217.545290,g,19.420,,limit,,
59217.490023,r,17.231,0.049,negative,,
59215.575290,g,18.732,,limit,,
59215.556366,r,17.251,0.049,negative,,
59204.517431,r,17.206,0.039,negative,,
59195.568206,r,17.246,0.061,negative,,
59195.563449,r,17.234,0.051,negative,,
59195.558704,r,17.168,0.045,negative,,
59195.553935,r,17.267,0.116,negative,,
59193.567743,r,17.242,0.051,negative,,
59193.563021,r,17.228,0.053,negative,,
59193.558322,r,17.219,0.048,negative,,
59193.553611,r,17.212,0.053,negative,,
59192.566562,r,17.348,0.102,negative,,
59192.561863,r,17.187,0.043,negative,,
59192.557160,r,16.506,,limit,,
59192.552454,r,17.380,0.164,negative,,
59189.569039,r,17.206,0.062,negative,,
59189.564375,r,17.182,0.051,negative,,
59189.559699,r,17.217,0.064,negative,,
59189.555023,r,17.180,0.051,negative,,
59189.550347,r,17.224,0.059,negative,,
59188.565790,r,18.732,,limit,,
59188.561053,r,17.184,0.062,negative,,
59188.556331,r,17.242,0.049,negative,,
59188.551597,r,17.275,0.055,negative,,
59093.142778,r,17.182,0.066,negative,,
59065.156250,r,17.235,0.064,negative,,
59063.261270,g,19.290,,limit,,
59063.167072,r,17.219,0.051,negative,,
59062.190208,g,19.985,0.280,negative,,
59052.312141,g,20.166,0.182,negative,,
59052.244583,r,17.201,0.058,negative,,
59049.207801,g,20.050,0.143,negative,,
59049.184398,r,17.187,0.044,negative,,
59046.190012,r,17.184,0.041,negative,,
59043.252060,r,17.215,0.053,negative,,
59043.211771,g,20.376,0.290,negative,,
59040.197581,r,17.205,0.050,negative,,
59037.189850,r,17.221,0.052,negative,,
59034.333357,r,17.179,0.050,negative,,
59034.195521,g,19.783,0.271,negative,,
59031.211088,r,17.188,0.044,negative,,
59031.189352,g,19.847,0.224,negative,,
59028.213588,r,17.211,0.058,negative,,
59028.200648,g,20.009,0.224,negative,,
59025.231810,g,20.545,,limit,,
59025.190868,r,17.223,0.047,negative,,
59022.232176,r,17.183,0.054,negative,,
59022.202700,g,20.776,,limit,,
59019.255185,g,20.021,0.151,negative,,
59019.212755,r,17.192,0.061,negative,,
59016.234525,r,17.180,0.035,negative,,
59016.201157,g,20.210,0.181,negative,,
59012.295683,g,20.291,0.190,negative,,
59012.253981,r,17.188,0.047,negative,,
59009.252431,g,20.028,0.202,negative,,
59000.323403,r,17.208,0.049,negative,,
59000.255671,g,20.028,0.212,negative,,
58999.250230,g,19.826,,limit,,
58998.257882,r,17.220,0.059,negative,,
58997.292951,r,17.191,0.057,negative,,
58994.269711,g,20.174,0.154,negative,,
58992.289606,r,17.201,0.051,negative,,
58991.269572,r,17.203,0.065,negative,,
58985.311750,g,20.534,,limit,,
58985.273808,r,17.179,0.055,negative,,
58981.294942,g,20.374,0.214,negative,,
58981.289907,r,17.203,0.064,negative,,
58980.401920,g,19.779,,limit,,
58980.275023,r,17.189,0.051,negative,,
58979.315706,r,17.205,0.051,negative,,
58979.268410,g,19.824,,limit,,
58978.397350,g,19.273,,limit,,
58978.285475,r,17.186,0.059,negative,,
58977.401007,r,17.237,0.078,negative,,
58977.351930,g,18.581,,limit,,
58976.295127,r,17.220,0.058,negative,,
58975.380660,r,17.247,0.060,negative,,
58975.271380,g,19.037,,limit,,
58974.450370,g,19.475,,limit,,
