MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
59224.168310,g,19.725,0.165,negative,,
59222.208276,r,18.964,0.084,negative,,
59220.214040,r,19.871,,limit,,
59220.153032,g,19.854,0.164,negative,,
59218.193102,g,19.853,0.180,negative,,
59218.171562,r,18.999,0.107,negative,,
59216.215521,r,19.025,0.104,negative,,
59216.186220,g,19.225,,limit,,
59210.304260,r,19.326,,limit,,
59210.190776,g,19.486,0.251,negative,,
59206.233390,r,17.429,,limit,,
59206.182690,g,16.910,,limit,,
59204.230050,g,19.947,,limit,,
59204.200243,r,18.962,0.093,negative,,
59202.256910,r,19.095,0.140,negative,,
59202.209560,g,19.865,0.195,negative,,
59199.275301,g,19.719,0.205,negative,,
59199.211597,r,19.044,0.184,negative,,
59197.232690,r,19.455,,limit,,
59195.249769,g,19.863,0.191,negative,,
59195.225972,r,18.999,0.085,negative,,
59193.236065,r,18.956,0.076,negative,,
59193.196350,g,19.339,,limit,,
59191.230320,g,16.879,,limit,,
59188.252743,r,18.934,0.102,negative,,
59188.190081,g,19.889,0.208,negative,,
59184.291887,r,19.005,0.107,negative,,
59184.211490,g,19.068,,limit,,
59182.358740,r,19.137,,limit,,
59182.228740,g,19.163,,limit,,
59180.250370,r,18.524,,limit,,
59180.211690,g,18.210,,limit,,
59178.273056,r,18.945,0.093,negative,,
59178.175151,g,19.981,0.238,negative,,
59176.282014,r,19.002,0.089,negative,,
59176.257490,g,19.611,,limit,,
59174.255940,g,19.844,,limit,,
59171.373171,r,19.011,0.097,negative,,
59171.265081,g,19.875,0.180,negative,,
59169.317130,g,19.711,0.161,negative,,
59169.279259,r,18.988,0.085,negative,,
59167.364980,g,19.399,,limit,,
59167.315926,r,19.102,0.112,negative,,
59165.316725,r,19.089,0.092,negative,,
59158.346887,r,19.054,0.143,negative,,
59158.284060,g,19.569,,limit,,
59156.301771,r,19.109,0.112,negative,,
59155.275914,r,18.921,0.105,negative,,
59155.215470,g,19.120,,limit,,
59153.331643,r,19.131,0.174,negative,,
59153.245230,g,18.845,,limit,,
59151.349468,r,19.007,0.140,negative,,
59151.315800,g,19.191,,limit,,
59150.380857,g,19.645,0.241,negative,,
59150.293901,r,19.015,0.129,negative,,
59146.296110,r,16.413,,limit,,
59144.406806,r,19.084,0.076,negative,,
59144.362847,g,19.867,0.127,negative,,
59142.379583,g,19.725,0.123,negative,,
59142.379583,g,19.725,0.123,negative,,
59142.358935,r,18.989,0.081,negative,,
59142.358935,r,18.989,0.081,negative,,
59140.378599,g,19.801,0.160,negative,,
59140.362245,r,19.014,0.079,negative,,
59138.374440,g,20.309,,limit,,
59138.335289,r,18.993,0.097,negative,,
59136.378461,g,19.819,0.167,negative,,
59136.317488,r,19.063,0.081,negative,,
59134.422616,r,19.000,0.100,negative,,
59134.399213,g,19.683,0.159,negative,,
59130.421169,r,18.982,0.075,negative,,
59130.384190,g,19.862,0.163,negative,,
59128.402250,r,19.109,,limit,,
59128.361250,g,18.979,,limit,,
59126.456780,g,19.066,,limit,,
59126.400243,r,19.140,0.177,negative,,
59124.482530,g,18.705,,limit,,
59124.419398,r,19.043,0.164,negative,,
59124.377141,r,18.900,0.155,negative,,
59122.404200,g,19.271,,limit,,
59121.382280,g,19.434,,limit,,
59116.503414,g,19.919,0.193,negative,,
59116.409352,r,19.061,0.085,negative,,
59116.406516,r,19.085,0.078,negative,,
59115.394005,r,19.042,0.090,negative,,
59111.419190,r,19.103,0.106,negative,,
59111.358565,g,19.936,0.190,negative,,
59108.371482,g,19.843,0.206,negative,,
59102.454907,r,18.977,0.221,negative,,
59099.399430,g,19.014,,limit,,
59096.415822,r,19.029,0.165,negative,,
59095.461250,r,19.040,0.146,negative,,
59095.337580,g,18.421,,limit,,
59094.499421,g,19.255,0.261,negative,,
59093.378762,r,18.880,0.152,negative,,
59092.407257,g,19.817,0.239,negative,,
59091.415660,g,19.823,0.200,negative,,
59084.445764,g,19.913,0.169,negative,,
59081.480718,g,19.766,0.148,negative,,
59081.441018,r,18.987,0.076,negative,,
59064.463150,g,18.975,,limit,,
59064.442141,r,19.007,0.166,negative,,
58905.109977,r,19.018,0.209,negative,,
58894.127593,r,19.060,0.104,negative,,
