MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
58855.498310,g,19.470,0.095,positive,,
58854.528910,g,19.670,,limit,,
58852.578370,r,19.541,,limit,,
58852.555278,r,18.688,0.076,positive,,
58852.553437,r,18.694,0.071,positive,,
58852.552986,r,18.680,0.064,positive,,
58852.550729,r,18.677,0.078,positive,,
58852.538889,g,19.479,0.159,positive,,
58852.534178,g,19.451,0.133,positive,,
58852.533727,g,19.486,0.113,positive,,
58852.506412,g,19.530,0.117,positive,,
58851.537812,g,19.443,0.194,positive,,
58851.536458,g,19.421,0.131,positive,,
58849.553750,r,15.955,,limit,,
58849.510579,g,19.481,0.107,positive,,
58849.505127,g,19.451,0.116,positive,,
58849.442789,r,18.646,0.078,positive,,
58846.577257,r,18.670,0.087,positive,,
58846.562870,g,19.387,0.096,positive,,
58846.562384,g,19.441,0.145,positive,,
58846.468981,r,18.603,0.070,positive,,
58838.516620,r,18.497,0.137,positive,,
58838.470393,g,18.996,0.279,positive,,
58836.572766,g,19.247,0.152,positive,,
58836.571412,g,19.344,0.145,positive,,
58836.557234,g,19.296,0.138,positive,,
58836.556285,g,19.351,0.124,positive,,
58836.555833,g,19.245,0.088,positive,,
58836.508889,r,18.413,0.089,positive,,
58836.507488,r,18.474,0.074,positive,,
58836.483090,r,18.432,0.075,positive,,
58835.475046,r,18.395,0.130,positive,,
58833.558960,g,19.018,,limit,,
58833.558472,g,19.072,0.231,positive,,
58833.551192,g,19.381,0.266,positive,,
58833.550718,g,19.405,0.279,positive,,
58833.549699,g,19.557,0.350,positive,,
58833.497824,r,18.315,0.115,positive,,
58833.491319,r,18.403,0.121,positive,,
58833.490845,r,18.406,0.181,positive,,
58833.490393,r,18.390,0.140,positive,,
58833.447419,r,18.432,0.152,positive,,
58833.446968,r,18.470,0.123,positive,,
58831.554711,g,19.226,0.195,positive,,
58831.448287,r,18.439,0.248,positive,,
58830.560544,g,19.185,0.171,positive,,
58830.560093,g,19.304,0.162,positive,,
58830.455440,r,18.368,0.072,positive,,
58828.560995,g,19.211,0.139,positive,,
58828.425833,r,18.349,0.082,positive,,
58827.442546,r,18.314,0.134,positive,,
58827.442095,r,18.199,0.136,positive,,
58823.518970,g,18.664,0.356,positive,,
58823.518500,g,17.796,,limit,,
58823.518040,g,17.711,,limit,,
58819.513310,r,16.863,,limit,,
58812.558090,r,18.100,0.063,positive,,
58812.557639,r,18.164,0.069,positive,,
58812.557141,r,18.101,0.068,positive,,
58812.556690,r,18.122,0.068,positive,,
58812.428079,g,19.145,0.114,positive,,
58805.532708,g,18.963,0.141,positive,,
58805.531331,g,18.969,0.140,positive,,
58805.530880,g,19.088,0.120,positive,,
58804.528368,r,18.023,0.073,positive,,
58804.508657,g,19.055,0.134,positive,,
58802.549803,g,18.976,0.166,positive,,
58802.549317,g,18.765,0.182,positive,,
58802.548866,g,18.942,0.129,positive,,
58799.492963,r,17.837,0.080,positive,,
58799.492512,r,17.971,0.078,positive,,
58799.491563,r,17.921,0.061,positive,,
58799.491111,r,17.912,0.083,positive,,
58792.547847,g,18.914,0.118,positive,,
58792.547396,g,18.833,0.111,positive,,
58792.530972,g,18.833,0.146,positive,,
58792.530970,g,20.300,,limit,,
58792.530521,g,18.890,0.104,positive,,
58792.530520,g,20.293,,limit,,
58792.514375,r,17.844,0.059,positive,,
58792.513924,r,17.826,0.091,positive,,
58792.513920,r,19.679,,limit,,
58792.513440,r,19.759,,limit,,
58792.513438,r,17.844,0.073,positive,,
58792.485660,r,17.881,0.074,positive,,
58789.513241,g,18.762,0.095,positive,,
58789.512789,g,18.828,0.100,positive,,
58789.511389,g,18.835,0.084,positive,,
58789.510937,g,18.891,0.141,positive,,
58786.528692,g,18.740,0.320,positive,,
58786.528241,g,18.938,0.312,positive,,
58785.508912,r,17.759,0.068,positive,,
58785.508461,r,17.709,0.053,positive,,
58779.515278,g,18.671,0.125,positive,,
58779.514826,g,18.670,0.099,positive,,
58776.511644,r,17.590,0.055,positive,,
58776.511192,r,17.568,0.070,positive,,
58726.155613,g,18.240,0.097,positive,,
58726.144722,r,16.971,0.067,positive,,
58720.159155,g,18.163,0.079,positive,,
58720.158704,g,18.178,0.079,positive,,
58716.153553,g,18.165,0.069,positive,,
58716.153102,g,18.163,0.081,positive,,
58709.189664,r,16.787,0.054,positive,,
58708.190058,r,17.153,0.084,positive,,
58707.217407,g,18.106,0.107,positive,,
58707.188692,r,16.747,0.050,positive,,
58706.220498,g,18.049,0.070,positive,,
58706.190012,r,16.750,0.050,positive,,
58705.217755,g,18.020,0.092,positive,,
58705.189259,r,16.726,0.058,positive,,
58701.163102,r,16.682,0.048,positive,,
58695.204810,r,15.976,,limit,,
58695.163727,g,17.911,0.121,positive,,
58695.163264,g,18.010,0.138,positive,,
58694.213877,g,17.921,0.060,positive,,
58694.181748,r,16.606,0.051,positive,,
58693.248275,g,17.874,0.081,positive,,
58693.247824,g,17.913,0.077,positive,,
58692.223507,g,17.939,0.059,positive,,
58692.204977,g,17.920,0.057,positive,,
58692.204526,g,17.866,0.062,positive,,
58692.181505,r,16.609,0.050,positive,,
58691.220937,g,17.954,0.057,positive,,
58691.175640,r,19.906,,limit,,
58690.200231,g,17.901,0.063,positive,,
58690.199780,g,17.877,0.067,positive,,
58690.176280,r,20.027,,limit,,
58690.175833,r,16.581,0.043,positive,,
58689.183958,r,16.482,0.039,positive,,
58688.200856,g,17.895,0.052,positive,,
58686.197188,g,17.823,0.063,positive,,
58686.196285,g,17.854,0.060,positive,,
58684.259398,g,17.936,0.105,positive,,
58684.231377,r,16.547,0.041,positive,,
58683.269363,g,17.895,0.091,positive,,
58683.241157,r,16.507,0.040,positive,,
58683.240671,r,16.520,0.049,positive,,
58683.212951,r,16.498,0.048,positive,,
58683.212454,r,16.501,0.039,positive,,
58683.175174,g,17.796,0.062,positive,,
58682.247396,r,16.500,0.030,positive,,
58680.245532,r,16.468,0.036,positive,,
